ott_id,unique_name
3920889,Aotus passerinoides
6095450,Acacia thieleana
136983,Vicia benghalensis
1030424,Lupinus albus
3917592,Acacia nivea
3920798,Latrobea genistoides
3921021,Daviesia crenulata
3928321,Templetonia drummondii
1082490,Gastrolobium alternifolium
3918411,Acacia donaldsonii
3918207,Acacia scleroclada
3920899,Chorizema cytisoides
3917638,Acacia roycei
3918136,Acacia lullfitziorum
584959,Gastrolobium celsianum
3918169,Acacia fagonioides
7632128,Acacia nicholsonensis
3917972,Acacia scalpelliformis
3918105,Acacia pusilla
3918468,Acacia acellerata
791076,Crotalaria mysorensis
7055732,Tephrosia oxalidea
3920884,Aotus tietkensii
1082496,Gastrolobium cuneatum
46047,Acacia incurva
4730378,Acacia peregrinalis
3918159,Acacia profusa
3921031,Daviesia oppositifolia
3917894,Acacia gardneri
3919782,Cullen stipulaceum
3918366,Acacia tetragonocarpa
1086811,Lupinus luteus
3918454,Acacia loxophylla
656776,Guilandina major
3921052,Daviesia microphylla
3917869,Acacia disticha
53279,Acacia bracteolata
3917715,Acacia maxwellii
1093308,Gastrolobium rubrum
964926,Pultenaea aspalathoides
6095363,Acacia calligera
3916815,Senna ferraria
3917619,Acacia ferocior
3920905,Sphaerolobium pulchellum
3918360,Acacia acanthaster
834503,Adenocarpus complicatus
904977,Colophospermum mopane
6095428,Acacia robiniae
612429,Cicer arietinum
3917713,Acacia filamentosa
3926099,Swainsona beasleyana
7055834,Daviesia scabrella
3918393,Acacia erioclada
3920799,Latrobea tenella
603313,Crotalaria agatiflora
3918257,Acacia arbiana
288517,Podalyria sericea
1065941,Vigna unguiculata
3918481,Acacia resinosa
555965,Gastrolobium brownii
3921589,Mucuna diabolica
932414,Glycine aphyonota
3917721,Acacia tenuispica
3918087,Acacia dacrydioides
3920919,Sphaerolobium gracile
612442,Canavalia ensiformis
6097024,Cajanus hirtopilosus
6095382,Acacia equisetifolia
6095476,Senegalia chundra
6095459,Acacia walkeri
3920922,Mirbelia subcordata
4730355,Acacia faucium
108289,Bauhinia monandra
38048,Melilotus officinalis
3926090,Swainsona pedunculata
523437,Trifolium micranthum
714840,Crotalaria beddomeana
640188,Senna sophera
616165,Indigofera arrecta
3920971,Isotropis filicaulis
1056198,Desmanthus pernambucanus
3920340,Tephrosia tinctoria
3917686,Acacia oncinophylla
84909,Cytisus multiflorus
92899,Tephrosia vogelii
128251,Trifolium alexandrinum
825707,Phaseolus vulgaris
883996,Calliandra haematocephala
5233538,Mezoneuron erythrocarpum
231731,Pithecellobium dulce
854613,Arachis pintoi
1001767,Medicago orbicularis
329424,Lathyrus angulatus
1026205,Indigofera suffruticosa
869662,Tephrosia grandiflora
3922077,Centrosema plumieri
3920167,Tephrosia forrestiana
472038,Lotus creticus
3917687,Acacia rigescens
458419,Glycine pindanica
738543,Scorpiurus muricatus
3927431,Desmodium macrocarpum
1050263,Crotalaria trichotoma
7632463,Cynometra lenticellata
592381,Trifolium michelianum
3920096,Tephrosia pumila
112124,Senegalia catechu
659677,Entada rheedei
3917604,Acacia lentiginea
3919868,Sophora longipes
977945,Lotus hispidus
3918372,Senegalia pennata
8609,Neptunia plena
799057,Crotalaria quinquefolia
3920245,Tephrosia noctiflora
337222,Kummerowia striata
178670,Vigna trilobata
3926094,Swainsona viridis
18898,Bauhinia galpinii
560318,Bauhinia purpurea
791080,Crotalaria grahamiana
591763,Swainsona cyclocarpa
39517,Albizia julibrissin
284184,Erythrina lysistemon
220832,Chamaecrista coriacea
439085,Pultenaea adunca
3916831,Cassia queenslandica
33836,Calliandra surinamensis
600238,Inga edulis
989229,Phaseolus lunatus
597371,Trifolium purpureum
611049,Biserrula pelecinus
649824,Trifolium clypeatum
146452,Indigofera incarnata
681762,Glycine max
935514,Styphnolobium japonicum
359899,Onobrychis viciifolia
103150,Sesbania grandiflora
76060,Trifolium echinatum
3919226,Archidendron lovelliae
3927096,Zornia ramosa
162023,Cochliasanthus caracalla
619755,Hovea acanthoclada
3917895,Acacia ophiolithica
597357,Trifolium rueppellianum
3917955,Acacia barakulensis
3920913,Sphaerolobium acanthos
68519,Senna multijuga
909321,Clianthus puniceus
3918327,Acacia homaloclada
3920965,Jacksonia eremodendron
3918279,Acacia sedifolia
596048,Melilotus siculus
964920,Pultenaea calycina
1082501,Gastrolobium truncatum
3921642,Hardenbergia perbrevidens
7055830,Daviesia ramosissima
7632160,Senegalia insuavis
3918147,Acacia ommatosperma
240404,Pachyrhizus erosus
6097062,Glycine montis-douglas
3918252,Acacia repens
3917602,Acacia zatrichota
1031434,Libidibia coriaria
3921342,Cajanus lanuginosus
66122,Mimosa diplotricha
3920243,Tephrosia debilis
3917642,Acacia malloclada
3927064,Zornia disticha
434080,Caesalpinia pulcherrima
3917800,Acacia amentifera
6095367,Acacia claviseta
267999,Crotalaria senegalensis
293482,Ormocarpum cochinchinense
727201,Inocarpus fagifer
116244,Psophocarpus tetragonolobus
458416,Glycine lactovirens
729861,Cynometra ramiflora
170163,Butea monosperma
375234,Cercis gigantea
607559,Arachis ipaensis
867230,Phaseolus acutifolius
3922031,Rhynchosia aurea
1007990,Medicago soleirolii
1065954,Vigna mungo
788641,Vicia disperma
763128,Vigna umbellata
39541,Arachis hypogaea
872076,Vigna parkeri
3921350,Cajanus grandiflorus
405928,Latrobea hirtella
470909,Canavalia sericea
3920215,Tephrosia subtriflora
3919627,Archidendropsis xanthoxylon
3927157,Alysicarpus heyneanus
274241,Acacia denticulosa
872809,Hippocrepis emerus
554266,Laburnum anagyroides
920337,Senna candolleana
370603,Archidendron lucyi
1044124,Genista maderensis
33307,Retama monosperma
3917922,Acacia tayloriana
757704,Senna bicapsularis
757707,Senna corymbosa
146608,Acaciella glauca
3921557,Erythrina insularis
180578,Haematoxylum campechianum
6095229,Mezoneuron nitens
878664,Senegalia hamulosa
488049,Centrosema pubescens
3926917,Dalbergia ferruginea
852235,Smithia sensitiva
3920828,Pultenaea viscosa
3917610,Acacia clivicola
3927389,Desmodium cinereum
3929231,Sesbania campylocarpa
807795,Bituminaria bituminosa
964020,Centrosema virginianum
574496,Trifolium pilulare
592385,Trifolium nigrescens
3922082,Centrosema platycarpum
79539,Acaciella angustissima
3916566,Chamaecrista pumila
3920960,Jacksonia sericea
761084,Gastrolobium pycnostachyum
7055645,Sesbania javanica
3917173,Crudia papuana
6095347,Acacia abbatiana
198246,Cassia javanica
503222,Crotalaria virgulata
869024,Gliricidia sepium
230325,Trifolium spumosum
3917775,Acacia manipularis
3917675,Acacia argyrotricha
1094667,Sulla coronaria
76054,Trifolium lappaceum
684370,Ononis spinosa
3923299,Lupinus regalis
606503,Cercis canadensis
253733,Anthyllis vulneraria
1060490,Phaseolus coccineus
6095542,Vachellia edgeworthii
547011,Macroptilium gracile
6095405,Acacia lumholtzii
31849,Crotalaria distans
314294,Indigofera vohemarensis
170173,Derris elliptica
3920857,Callistachys linariifolia
661317,Derris rubrocalyx
3916183,Mezoneuron hymenocarpum
227361,Crotalaria micans
261056,Sindora supa
3922708,Indigofera hendecaphylla
135041,Teramnus labialis
6095387,Acacia fodinalis
7632992,Ibatiria furfuracea
1056193,Desmanthus leptophyllus
666948,Erythrina fusca
380064,Cassia grandis
3918377,Acacia deuteroneura
294857,Mimosa quadrivalvis
72932,Libidibia ferrea
7055843,Daviesia uncinata
3918091,Acacia ascendens
16746,Sophora microphylla
676044,Sophora toromiro
292214,Medicago carstiensis
592520,Vigna hosei
510046,Lathyrus sativus
950613,Medicago ciliaris
391939,Vigna racemosa
6095724,Bossiaea saxosa
3917690,Acacia euthyphylla
4730356,Acacia fecunda
4730371,Acacia diallaga
3918110,Acacia cylindrica
99354,Tadehagi triquetrum
3920929,Mirbelia stipitata
739667,Daviesia speciosa
4730376,Acacia sulcaticaulis
6095709,Bossiaea arcuata
7055827,Daviesia pleurophylla
3918320,Acacia capillaris
3918080,Acacia tetraneura
3917985,Acacia diaphana
6095419,Acacia obtriangularis
7055656,Aphyllodium parvifolium
6095390,Acacia graciliformis
3929718,Christia obcordata
3917967,Acacia torticarpa
526304,Coronilla vaginalis
3921805,Phylacium bracteosum
3918784,Neptunia amplexicaulis
1048245,Peltophorum dubium
3921138,Clitoria laurifolia
6095438,Acacia spectrum
3921901,Rhynchosia rostrata
547476,Urodon capitatus
946906,Tara spinosa
6095361,Acacia burrowsiana
797713,Acacia aphylla
401116,Vachellia robusta
3918104,Acacia adnata
3926098,Swainsona minutiflora
370897,Colvillea racemosa
3917825,Acacia auratiflora
255155,Zornia gibbosa
1060096,Sesbania sesban
137009,Vicia ervilia
3917749,Acacia simulans
858046,Dolichos trilobus
418553,Sesbania bispinosa
6095462,Acacia willingii
6095357,Acacia besleyi
6095398,Acacia keigheryi
3917927,Acacia semicircinalis
647512,Stylosanthes fruticosa
612438,Canavalia gladiata
3921351,Cajanus platycarpus
3917596,Acacia microneura
3918791,Xylia xylocarpa
3920897,Chorizema ericifolium
3919234,Archidendron arborescens
689166,Trifolium aureum
91411,Cyamopsis tetragonoloba
999606,Trifolium globosum
3917829,Acacia hypermeces
3917701,Acacia cuneifolia
855950,Kennedia beckxiana
3918306,Acacia lirellata
6095415,Acacia muriculata
163598,Flemingia strobilifera
1070327,Desmodium distortum
4730385,Acacia stanleyi
6095355,Acacia barrettiorum
6095448,Acacia synoria
6095404,Acacia leeuweniana
6095421,Acacia parkerae
505938,Gastrolobium leakeanum
409626,Pultenaea pinifolia
7055845,Gompholobium karijini
555969,Gastrolobium modestum
6095446,Acacia subtiliformis
3918074,Acacia concolorans
3918316,Acacia auripila
3917786,Acacia asepala
7055840,Daviesia tortuosa
3922008,Rhynchosia tomentosa
761079,Gastrolobium semiteres
566800,Gastrolobium tergiversum
6095711,Bossiaea aurantiaca
1093438,Acacia aphanoclada
739666,Daviesia spiralis
445950,Vicia americana
922655,Vigna frutescens
849855,Medicago turbinata
420167,Platylobium parviflorum
3928336,Bossiaea neoanglica
3920959,Jacksonia stackhousei
3917665,Acacia curvinervia
387973,Tephrosia nematophylla
391596,Indigofera wannanii
66355,Indigofera triflora
147871,Indigofera erubescens
3922812,Indigofera elachantha
3922828,Indigofera petraea
3920849,Pultenaea reflexifolia
3916964,Senna heptanthera
3920830,Pultenaea millarii
146458,Indigofera scabrella
385865,Indigofera psammophila
3919749,Cullen martini
601502,Senna charlesiana
3916634,Chamaecrista maritima
234235,Chamaecrista symonii
3916254,Gastrolobium melanocarpum
3921956,Leptosema villosum
3920314,Tephrosia gyropoda
3922648,Indigofera haematica
3916548,Chamaecrista concinna
3922924,Indigofera oxyrachis
96333,Indigofera longibractea
964929,Pultenaea penna
505944,Gastrolobium linearifolium
3920330,Tephrosia turpinii
739659,Daviesia umbonata
707067,Chamaecrista longipes
3916789,Bossiaea distichoclada
3916177,Mezoneuron brachycarpum
3922084,Leptosema macrocarpum
391598,Indigofera rupicola
3916966,Senna glaucifolia
669094,Indigofera pilifera
234451,Chamaecrista exigua
479051,Senegalia kerrii
820202,Chorizema nanum
516258,Gastrolobium acutum
3916549,Chamaecrista grisea
220838,Chamaecrista deserti
3917528,Gastrolobium discolor
3920238,Tephrosia gardneri
566802,Gastrolobium cyanophyllum
226442,Tephrosia densa
7633263,Leptosema cervicorne
3920188,Tephrosia pedleyi
3917027,Senna manicula
3919724,Gompholobium pungens
560305,Acacia corusca
3920267,Tephrosia delicatula
573226,Indigofera adenotricha
3921814,Rhynchosia filiformis
3920055,Tephrosia humifusa
3920099,Tephrosia valleculata
977164,Rhynchosia bungarensis
3920191,Tephrosia graminifolia
81117,Acacia parvifoliolata
878650,Acacia hierochoensis
3918019,Acacia pudica
6095365,Acacia trinervia
